Timestamp;SOL - Solignano Ulia: 268.34 cm
2023-02-23 21:32:41;252.5
2023-02-23 21:47:41;255.06
2023-02-23 22:02:41;255.44
2023-02-23 22:17:41;253.28
2023-02-23 22:32:41;255.63
2023-02-23 22:47:41;256.56
2023-02-23 23:02:41;253.59
2023-02-23 23:17:41;254.22
2023-02-23 23:32:41;254.94
2023-02-23 23:47:41;255.22
2023-02-24 00:02:41;256.78
2023-02-24 00:17:41;256.5
2023-02-24 00:32:41;255.28
2023-02-24 00:47:41;254.53
2023-02-24 01:02:41;254.16
2023-02-24 01:17:41;254.34
2023-02-24 01:32:41;254.19
2023-02-24 01:47:41;254.41
2023-02-24 02:02:41;255.19
2023-02-24 02:17:41;254.47
2023-02-24 02:32:41;254.81
2023-02-24 02:47:41;255.56
2023-02-24 03:02:41;255.28
2023-02-24 03:17:41;254.94
2023-02-24 03:32:41;255.72
2023-02-24 03:47:41;255.63
2023-02-24 04:02:41;256.91
2023-02-24 04:17:41;255.53
2023-02-24 04:32:41;255.78
2023-02-24 04:47:41;255.75
2023-02-24 05:02:41;255.81
2023-02-24 05:17:41;256.66
2023-02-24 05:32:41;257.0
2023-02-24 05:47:41;256.16
2023-02-24 06:02:41;256.22
2023-02-24 06:17:41;255.81
2023-02-24 06:32:41;253.28
2023-02-24 06:47:41;254.78
2023-02-24 07:02:41;255.72
2023-02-24 07:17:41;255.72
2023-02-24 07:32:41;255.66
2023-02-24 07:47:41;255.69
2023-02-24 08:02:41;255.66
2023-02-24 08:17:41;257.16
2023-02-24 08:32:41;255.53
2023-02-24 08:47:41;254.28
2023-02-24 09:02:41;256.28
2023-02-24 09:17:41;252.78
2023-02-24 09:32:41;256.09
2023-02-24 09:47:41;253.28
2023-02-24 10:02:41;256.56
2023-02-24 10:17:41;252.72
2023-02-24 10:32:41;256.78
2023-02-24 10:47:41;253.31
2023-02-24 11:02:41;254.72
2023-02-24 11:17:41;255.88
2023-02-24 11:32:41;253.81
2023-02-24 11:47:41;256.38
2023-02-24 12:02:41;252.69
2023-02-24 12:17:41;256.81
2023-02-24 12:32:41;254.81
2023-02-24 12:47:41;254.06
2023-02-24 13:02:41;255.59
2023-02-24 13:17:41;253.78
2023-02-24 13:32:41;256.44
2023-02-24 13:47:41;252.81
2023-02-24 14:02:41;256.13
2023-02-24 14:17:41;253.84
2023-02-24 14:32:41;253.91
2023-02-24 14:47:41;256.72
2023-02-24 15:02:41;256.78
2023-02-24 15:17:41;254.63
2023-02-24 15:32:41;255.56
2023-02-24 15:47:41;254.97
2023-02-24 16:02:41;255.41
2023-02-24 16:17:41;253.53
2023-02-24 16:32:41;256.91
2023-02-24 16:47:41;253.88
2023-02-24 17:02:41;254.38
2023-02-24 17:17:41;256.56
2023-02-24 17:32:41;254.16
2023-02-24 17:47:41;255.41
2023-02-24 18:02:41;254.81
2023-02-24 18:17:41;256.59
2023-02-24 18:32:41;255.03
2023-02-24 18:47:41;255.25
2023-02-24 19:02:41;254.41
2023-02-24 19:17:41;255.88
2023-02-24 19:32:41;254.03
2023-02-24 19:47:41;255.41
2023-02-24 20:02:41;254.0
2023-02-24 20:17:41;256.13
2023-02-24 20:32:41;253.03
2023-02-24 20:47:41;256.09
2023-02-24 21:02:41;255.47
2023-02-24 21:17:41;254.78
2023-02-24 21:32:41;255.88
2023-02-24 21:47:41;252.63
2023-02-24 22:02:41;254.13
2023-02-24 22:17:41;256.03
2023-02-24 22:32:41;255.13
2023-02-24 22:47:41;253.34
2023-02-24 23:02:41;254.44
2023-02-24 23:17:41;255.81
2023-02-24 23:32:41;255.28
2023-02-24 23:47:41;254.31
2023-02-25 00:02:41;253.94
2023-02-25 00:17:41;254.38
2023-02-25 00:32:41;254.63
2023-02-25 00:47:41;254.47
2023-02-25 01:02:41;255.09
2023-02-25 01:17:41;255.91
2023-02-25 01:32:41;256.16
2023-02-25 01:47:41;255.56
2023-02-25 02:02:41;255.91
2023-02-25 02:17:41;255.91
2023-02-25 02:32:41;254.97
2023-02-25 02:47:41;254.63
2023-02-25 03:02:41;254.28
2023-02-25 03:17:41;254.53
2023-02-25 03:32:41;254.53
2023-02-25 03:47:41;254.53
2023-02-25 04:02:41;255.38
2023-02-25 04:17:41;254.16
2023-02-25 04:32:41;254.75
2023-02-25 04:47:41;254.66
2023-02-25 05:02:41;255.13
2023-02-25 05:17:41;254.59
2023-02-25 05:32:41;254.97
2023-02-25 05:47:41;254.34
2023-02-25 06:02:41;254.75
2023-02-25 06:17:41;255.19
2023-02-25 06:32:41;255.63
2023-02-25 06:47:41;255.16
2023-02-25 07:02:41;255.38
2023-02-25 07:17:41;254.34
2023-02-25 07:32:40;254.81
2023-02-25 07:47:40;256.63
2023-02-25 08:02:40;256.91
2023-02-25 08:17:40;252.47
2023-02-25 08:32:40;255.41
2023-02-25 08:47:40;254.97
2023-02-25 09:02:40;257.13
2023-02-25 09:17:40;256.53
2023-02-25 09:32:40;254.34
2023-02-25 09:47:40;255.75
2023-02-25 10:02:40;256.66
2023-02-25 10:17:40;253.16
2023-02-25 10:32:40;256.31
2023-02-25 10:47:40;254.19
2023-02-25 11:02:40;256.22
2023-02-25 11:17:40;256.16
2023-02-25 11:32:40;254.22
2023-02-25 11:47:40;256.97
2023-02-25 12:02:40;252.25
2023-02-25 12:17:40;256.03
2023-02-25 12:32:40;252.56
2023-02-25 12:47:40;255.91
2023-02-25 13:02:40;256.41
2023-02-25 13:17:40;256.22
2023-02-25 13:32:40;255.38
2023-02-25 13:47:40;255.06
2023-02-25 14:02:40;255.88
2023-02-25 14:17:40;256.13
2023-02-25 14:32:40;252.84
2023-02-25 14:47:40;255.56
2023-02-25 15:02:41;255.97
2023-02-25 15:17:41;256.13
2023-02-25 15:32:41;255.66
2023-02-25 15:47:41;255.53
2023-02-25 16:02:41;255.03
2023-02-25 16:17:41;253.97
2023-02-25 16:32:41;253.78
2023-02-25 16:47:41;254.25
2023-02-25 17:02:41;254.03
2023-02-25 17:17:41;254.56
2023-02-25 17:32:41;255.0
2023-02-25 17:47:41;254.66
2023-02-25 18:02:41;253.91
2023-02-25 18:17:41;253.31
2023-02-25 18:32:41;253.22
2023-02-25 18:47:41;253.41
2023-02-25 19:02:41;253.22
2023-02-25 19:17:41;254.75
2023-02-25 19:32:41;254.63
2023-02-25 19:47:41;254.41
2023-02-25 20:02:41;255.47
2023-02-25 20:17:41;255.97
2023-02-25 20:32:41;256.28
2023-02-25 20:47:41;255.97
2023-02-25 21:02:41;256.66
2023-02-25 21:17:41;255.97
2023-02-25 21:32:41;256.47
2023-02-25 21:47:41;252.06
2023-02-25 22:02:41;255.63
2023-02-25 22:17:41;256.28
2023-02-25 22:32:41;256.25
2023-02-25 22:47:41;255.78
2023-02-25 23:02:41;256.22
2023-02-25 23:17:41;251.84
2023-02-25 23:32:41;255.22
2023-02-25 23:47:41;256.41
2023-02-26 00:02:41;253.31
2023-02-26 00:17:41;256.06
2023-02-26 00:32:41;255.72
2023-02-26 00:47:41;254.63
2023-02-26 01:02:41;256.69
2023-02-26 01:17:41;253.13
2023-02-26 01:32:41;256.22
2023-02-26 01:47:41;251.81
2023-02-26 02:02:41;256.47
2023-02-26 02:17:41;253.06
2023-02-26 02:32:41;256.72
2023-02-26 02:47:41;252.78
2023-02-26 03:02:41;256.22
2023-02-26 03:17:41;251.78
2023-02-26 03:32:41;256.78
2023-02-26 03:47:41;253.16
2023-02-26 04:02:41;256.66
2023-02-26 04:17:41;252.97
2023-02-26 04:32:41;256.47
2023-02-26 04:47:41;256.25
2023-02-26 05:02:41;254.41
2023-02-26 05:17:41;255.72
2023-02-26 05:32:41;254.91
2023-02-26 05:47:41;255.31
2023-02-26 06:02:41;256.47
2023-02-26 06:17:41;254.25
2023-02-26 06:32:41;256.13
2023-02-26 06:47:41;251.44
2023-02-26 07:02:41;255.69
2023-02-26 07:17:41;256.03
2023-02-26 07:32:41;255.13
2023-02-26 07:47:41;254.59
2023-02-26 08:02:41;254.19
2023-02-26 08:17:41;254.38
2023-02-26 08:32:41;253.94
2023-02-26 08:47:41;253.97
2023-02-26 09:02:41;253.56
2023-02-26 09:17:41;253.22
2023-02-26 09:32:41;253.63
2023-02-26 09:47:41;252.78
2023-02-26 10:02:41;253.78
2023-02-26 10:17:41;253.34
2023-02-26 10:32:41;253.19
2023-02-26 10:47:41;252.56
2023-02-26 11:02:41;253.19
2023-02-26 11:17:41;252.88
2023-02-26 11:32:41;253.34
2023-02-26 11:47:41;253.53
2023-02-26 12:02:41;255.06
2023-02-26 12:17:41;255.72
2023-02-26 12:32:41;256.13
2023-02-26 12:47:41;255.97
2023-02-26 13:02:41;255.03
2023-02-26 13:17:41;254.72
2023-02-26 13:32:41;254.91
2023-02-26 13:47:41;254.09
2023-02-26 14:02:41;253.06
2023-02-26 14:17:41;253.88
2023-02-26 14:32:41;253.38
2023-02-26 14:47:41;253.34
2023-02-26 15:02:41;254.06
2023-02-26 15:17:41;254.22
2023-02-26 15:32:41;254.31
2023-02-26 15:47:41;254.63
2023-02-26 16:02:41;255.13
2023-02-26 16:17:41;255.16
2023-02-26 16:32:41;255.28
2023-02-26 16:47:41;254.13
2023-02-26 17:02:41;255.31
2023-02-26 17:17:41;255.53
